OrderID,Date,Product,Category,Region,UnitPrice,Quantity,Revenue,Profit,Cost
ORD11857,2025-07-01,Laptop Stand,Accessories,West,24.81,1,24.81,11.02,13.79
ORD10143,2025-07-01,Webcam HD,Peripherals,East,30.67,3,92.01,32.56,59.45
ORD12771,2025-07-01,Bluetooth Speaker,Audio,North,39.32,3,117.96,50.23,67.73
ORD10691,2025-07-01,Mechanical Keyboard,Accessories,East,74.52,3,223.56,98.84,124.72
ORD10195,2025-07-02,Smartwatch,Wearables,West,196.98,1,196.98,87.95,109.03
ORD11800,2025-07-02,External SSD 1TB,Storage,North,102.61,2,205.22,52.01,153.21
ORD12975,2025-07-02,Mechanical Keyboard,Accessories,West,86.01,1,86.01,37.94,48.07
ORD12103,2025-07-03,USB-C Hub,Accessories,East,42.78,1,42.78,18.23,24.55
ORD11879,2025-07-03,27-inch Monitor,Displays,East,265.29,4,1061.16,316.48,744.68
ORD10241,2025-07-03,Mechanical Keyboard,Accessories,North,43.16,1,43.16,17.28,25.88
ORD10114,2025-07-03,27-inch Monitor,Displays,North,222.01,3,666.03,162.72,503.31
ORD11617,2025-07-03,Webcam HD,Peripherals,South,33.01,1,33.01,11.05,21.96
ORD10509,2025-07-03,Wireless Mouse,Accessories,North,29.98,5,149.9,56.8,93.1
ORD10601,2025-07-03,27-inch Monitor,Displays,West,264.31,4,1057.24,273.28,783.96
ORD10103,2025-07-03,Laptop Stand,Accessories,West,23.93,3,71.79,31.05,40.74
ORD10327,2025-07-03,27-inch Monitor,Displays,South,214.87,1,214.87,50.03,164.84
ORD12713,2025-07-04,Mechanical Keyboard,Accessories,Central,63.22,1,63.22,24.33,38.89
ORD10047,2025-07-04,Laptop Stand,Accessories,Central,25.9,1,25.9,11.5,14.4
ORD10992,2025-07-04,Laptop Stand,Accessories,South,31.9,3,95.7,38.84,56.86
ORD10831,2025-07-04,Smartwatch,Wearables,West,197.07,1,197.07,88.98,108.09
ORD11450,2025-07-05,Webcam HD,Peripherals,North,29.01,1,29.01,9.13,19.88
ORD10877,2025-07-05,Webcam HD,Peripherals,West,40.24,1,40.24,12.9,27.34
ORD12429,2025-07-05,Laptop Stand,Accessories,East,30.73,3,92.19,38.05,54.14
ORD10136,2025-07-05,Bluetooth Speaker,Audio,North,50.13,2,100.26,43.19,57.07
ORD11829,2025-07-06,Webcam HD,Peripherals,North,59.2,1,59.2,21.62,37.58
ORD12770,2025-07-06,Webcam HD,Peripherals,East,47.07,3,141.21,42.58,98.63
ORD12436,2025-07-06,Webcam HD,Peripherals,South,45.69,1,45.69,16.69,29.0
ORD12552,2025-07-07,Webcam HD,Peripherals,North,29.83,1,29.83,11.32,18.51
ORD11563,2025-07-07,Webcam HD,Peripherals,West,29.94,1,29.94,11.15,18.79
ORD12725,2025-07-07,Noise Cancelling Headphones,Audio,North,73.98,4,295.92,102.11,193.81
ORD10366,2025-07-07,External SSD 1TB,Storage,East,112.54,1,112.54,28.11,84.43
ORD12325,2025-07-08,Smartwatch,Wearables,West,187.61,3,562.83,290.15,272.68
ORD11802,2025-07-08,Laptop Stand,Accessories,North,34.72,1,34.72,13.67,21.05
ORD10595,2025-07-08,External SSD 1TB,Storage,South,83.46,3,250.38,65.55,184.83
ORD12574,2025-07-08,USB-C Hub,Accessories,West,25.45,2,50.9,20.32,30.58
ORD11577,2025-07-08,Smartwatch,Wearables,West,188.22,1,188.22,77.86,110.36
ORD12435,2025-07-08,Noise Cancelling Headphones,Audio,North,120.63,2,241.26,88.99,152.27
ORD11423,2025-07-09,Wireless Mouse,Accessories,Central,29.83,1,29.83,13.5,16.33
ORD11459,2025-07-09,Webcam HD,Peripherals,North,59.48,1,59.48,22.99,36.49
ORD12832,2025-07-09,Noise Cancelling Headphones,Audio,West,136.26,3,408.78,145.27,263.51
ORD10620,2025-07-09,Smartwatch,Wearables,South,135.28,3,405.84,177.6,228.24
ORD10930,2025-07-09,Wireless Mouse,Accessories,Central,29.33,1,29.33,11.59,17.74
ORD10986,2025-07-11,Laptop Stand,Accessories,South,30.22,1,30.22,10.86,19.36
ORD10875,2025-07-11,Noise Cancelling Headphones,Audio,East,84.94,2,169.88,67.95,101.93
ORD11583,2025-07-12,Laptop Stand,Accessories,West,29.33,3,87.99,41.23,46.76
ORD11492,2025-07-12,Wireless Mouse,Accessories,West,27.24,2,54.48,25.43,29.05
ORD10359,2025-07-12,Mechanical Keyboard,Accessories,South,41.27,3,123.81,50.5,73.31
ORD11547,2025-07-12,Webcam HD,Peripherals,West,26.86,2,53.72,21.04,32.68
ORD10642,2025-07-12,External SSD 1TB,Storage,South,92.29,2,184.58,52.54,132.04
ORD11484,2025-07-13,Standing Desk,Furniture,North,405.81,1,405.81,85.95,319.86
ORD12577,2025-07-13,Webcam HD,Peripherals,North,51.11,1,51.11,17.98,33.13
ORD10441,2025-07-13,Laptop Stand,Accessories,East,30.15,1,30.15,12.39,17.76
ORD10488,2025-07-13,Webcam HD,Peripherals,West,29.1,1,29.1,10.45,18.65
ORD11035,2025-07-13,Wireless Mouse,Accessories,South,18.15,2,36.3,17.29,19.01
ORD10420,2025-07-13,Laptop Stand,Accessories,South,34.2,1,34.2,13.48,20.72
ORD11524,2025-07-14,Laptop Stand,Accessories,East,20.02,4,80.08,30.93,49.15
ORD10268,2025-07-14,27-inch Monitor,Displays,Central,194.32,1,194.32,59.9,134.42
ORD10445,2025-07-14,Bluetooth Speaker,Audio,West,58.1,3,174.3,66.9,107.4
ORD10234,2025-07-14,External SSD 1TB,Storage,East,110.18,1,110.18,21.52,88.66
ORD12721,2025-07-15,Noise Cancelling Headphones,Audio,North,68.87,1,68.87,24.22,44.65
ORD11332,2025-07-15,Bluetooth Speaker,Audio,South,68.85,2,137.7,49.2,88.5
ORD10515,2025-07-15,Noise Cancelling Headphones,Audio,South,132.4,2,264.8,96.35,168.45
ORD12064,2025-07-15,Bluetooth Speaker,Audio,West,51.38,4,205.52,80.53,124.99
ORD10699,2025-07-15,Webcam HD,Peripherals,West,34.47,2,68.94,26.34,42.6
ORD12088,2025-07-15,Webcam HD,Peripherals,South,56.45,6,338.7,117.65,221.05
ORD12537,2025-07-15,Webcam HD,Peripherals,North,37.16,1,37.16,13.25,23.91
ORD12967,2025-07-16,Wireless Mouse,Accessories,West,27.64,1,27.64,11.05,16.59
ORD10526,2025-07-17,Laptop Stand,Accessories,North,27.01,2,54.02,24.46,29.56
ORD11651,2025-07-17,27-inch Monitor,Displays,South,170.8,2,341.6,110.19,231.41
ORD11788,2025-07-18,External SSD 1TB,Storage,North,120.78,6,724.68,177.08,547.6
ORD11142,2025-07-19,Standing Desk,Furniture,South,443.59,1,443.59,88.74,354.85
ORD12384,2025-07-19,27-inch Monitor,Displays,West,242.86,2,485.72,167.31,318.41
ORD10624,2025-07-19,Laptop Stand,Accessories,South,27.04,4,108.16,48.69,59.47
ORD11949,2025-07-20,Laptop Stand,Accessories,North,24.12,1,24.12,9.54,14.58
ORD11754,2025-07-20,Mechanical Keyboard,Accessories,West,65.93,1,65.93,24.5,41.43
ORD11822,2025-07-20,External SSD 1TB,Storage,West,103.22,3,309.66,75.41,234.25
ORD11263,2025-07-20,Smartwatch,Wearables,North,189.42,2,378.84,184.99,193.85
ORD10386,2025-07-20,Standing Desk,Furniture,East,280.37,1,280.37,57.76,222.61
ORD12950,2025-07-20,External SSD 1TB,Storage,Central,114.94,2,229.88,56.32,173.56
ORD12490,2025-07-21,27-inch Monitor,Displays,South,176.81,4,707.24,189.27,517.97
ORD11869,2025-07-21,Wireless Mouse,Accessories,North,29.88,5,149.4,66.03,83.37
ORD10773,2025-07-21,Webcam HD,Peripherals,North,57.33,1,57.33,22.6,34.73
ORD11495,2025-07-22,Standing Desk,Furniture,North,382.26,3,1146.78,211.75,935.03
ORD12750,2025-07-22,Webcam HD,Peripherals,Central,40.85,2,81.7,28.09,53.61
ORD10717,2025-07-22,Wireless Mouse,Accessories,North,28.64,2,57.28,23.85,33.43
ORD11480,2025-07-22,Wireless Mouse,Accessories,South,17.53,1,17.53,7.08,10.45
ORD11047,2025-07-22,USB-C Hub,Accessories,East,40.78,2,81.56,31.53,50.03
ORD10456,2025-07-22,Wireless Mouse,Accessories,East,21.75,1,21.75,9.72,12.03
ORD12690,2025-07-23,Laptop Stand,Accessories,South,34.26,2,68.52,29.27,39.25
ORD10572,2025-07-23,Bluetooth Speaker,Audio,South,56.58,1,56.58,22.86,33.72
ORD10306,2025-07-24,Laptop Stand,Accessories,North,18.88,2,37.76,17.67,20.09
ORD11847,2025-07-24,Wireless Mouse,Accessories,North,24.75,1,24.75,10.19,14.56
ORD10422,2025-07-24,Laptop Stand,Accessories,West,29.87,4,119.48,52.43,67.05
ORD12657,2025-07-25,Noise Cancelling Headphones,Audio,East,133.39,2,266.78,98.83,167.95
ORD11293,2025-07-25,Laptop Stand,Accessories,South,29.07,3,87.21,36.62,50.59
ORD12262,2025-07-25,Laptop Stand,Accessories,South,32.69,1,32.69,14.14,18.55
ORD11920,2025-07-25,Webcam HD,Peripherals,South,33.39,5,166.95,58.05,108.9
ORD12647,2025-07-25,External SSD 1TB,Storage,South,88.26,2,176.52,36.58,139.94
ORD12623,2025-07-26,Laptop Stand,Accessories,South,18.32,1,18.32,8.57,9.75
ORD12394,2025-07-26,External SSD 1TB,Storage,West,107.33,1,107.33,27.6,79.73
ORD11075,2025-07-26,Laptop Stand,Accessories,North,26.25,2,52.5,20.38,32.12
ORD11952,2025-07-26,Laptop Stand,Accessories,East,34.98,1,34.98,12.46,22.52
ORD10340,2025-07-26,Laptop Stand,Accessories,Central,18.78,1,18.78,7.92,10.86
ORD12056,2025-07-26,Webcam HD,Peripherals,South,33.76,1,33.76,12.57,21.19
ORD12222,2025-07-26,Laptop Stand,Accessories,North,34.81,4,139.24,63.07,76.17
ORD10796,2025-07-27,Bluetooth Speaker,Audio,South,66.66,3,199.98,83.23,116.75
ORD10715,2025-07-27,Laptop Stand,Accessories,Central,32.89,3,98.67,40.57,58.1
ORD10009,2025-07-27,Laptop Stand,Accessories,West,30.4,3,91.2,40.31,50.89
ORD12213,2025-07-27,Webcam HD,Peripherals,North,35.81,2,71.62,21.94,49.68
ORD12203,2025-07-27,Webcam HD,Peripherals,Central,52.37,4,209.48,74.82,134.66
ORD12316,2025-07-27,Laptop Stand,Accessories,North,31.77,1,31.77,14.3,17.47
ORD12840,2025-07-28,27-inch Monitor,Displays,East,269.85,1,269.85,71.33,198.52
ORD10160,2025-07-28,27-inch Monitor,Displays,North,291.21,1,291.21,80.91,210.3
ORD11243,2025-07-28,Laptop Stand,Accessories,North,20.23,2,40.46,17.23,23.23
ORD10829,2025-07-29,27-inch Monitor,Displays,North,258.65,2,517.3,148.37,368.93
ORD10334,2025-07-29,Bluetooth Speaker,Audio,South,58.67,2,117.34,50.15,67.19
ORD10360,2025-07-29,Webcam HD,Peripherals,West,37.76,2,75.52,24.18,51.34
ORD10304,2025-07-30,Laptop Stand,Accessories,West,20.4,2,40.8,18.89,21.91
ORD11363,2025-07-30,Laptop Stand,Accessories,North,26.38,3,79.14,30.48,48.66
ORD12383,2025-07-30,Smartwatch,Wearables,North,125.61,4,502.44,217.37,285.07
ORD11420,2025-07-30,Laptop Stand,Accessories,West,20.73,2,41.46,16.56,24.9
ORD12442,2025-07-30,Wireless Mouse,Accessories,Central,26.33,1,26.33,11.06,15.27
ORD12395,2025-07-31,Bluetooth Speaker,Audio,West,35.52,3,106.56,39.19,67.37
ORD10242,2025-07-31,Laptop Stand,Accessories,West,23.89,1,23.89,10.44,13.45
ORD11007,2025-07-31,External SSD 1TB,Storage,North,97.58,2,195.16,49.38,145.78
ORD11206,2025-07-31,Bluetooth Speaker,Audio,South,71.66,2,143.32,64.32,79.0
ORD11309,2025-08-01,27-inch Monitor,Displays,North,205.69,1,205.69,60.53,145.16
ORD10109,2025-08-01,Webcam HD,Peripherals,East,36.72,1,36.72,12.67,24.05
ORD12156,2025-08-02,Noise Cancelling Headphones,Audio,North,87.33,2,174.66,68.8,105.86
ORD11058,2025-08-02,Smartwatch,Wearables,Central,106.57,1,106.57,50.16,56.41
ORD11133,2025-08-02,Webcam HD,Peripherals,North,50.0,4,200.0,69.39,130.61
ORD10649,2025-08-02,USB-C Hub,Accessories,North,26.61,1,26.61,10.36,16.25
ORD11342,2025-08-02,Webcam HD,Peripherals,South,34.62,1,34.62,11.37,23.25
ORD11897,2025-08-02,External SSD 1TB,Storage,North,107.07,2,214.14,55.25,158.89
ORD12896,2025-08-02,Noise Cancelling Headphones,Audio,South,144.45,1,144.45,58.9,85.55
ORD11814,2025-08-02,Laptop Stand,Accessories,West,21.95,3,65.85,28.79,37.06
ORD11146,2025-08-03,Laptop Stand,Accessories,West,23.38,1,23.38,9.82,13.56
ORD11245,2025-08-03,External SSD 1TB,Storage,West,95.91,4,383.64,103.44,280.2
ORD10435,2025-08-03,Laptop Stand,Accessories,South,27.29,2,54.58,22.26,32.32
ORD12708,2025-08-03,Laptop Stand,Accessories,North,20.83,2,41.66,17.93,23.73
ORD12924,2025-08-04,Laptop Stand,Accessories,North,31.76,1,31.76,14.78,16.98
ORD12179,2025-08-04,USB-C Hub,Accessories,North,34.13,6,204.78,93.42,111.36
ORD10709,2025-08-04,Mechanical Keyboard,Accessories,North,51.63,2,103.26,47.85,55.41
ORD12752,2025-08-04,Webcam HD,Peripherals,West,48.23,1,48.23,16.47,31.76
ORD12139,2025-08-05,Bluetooth Speaker,Audio,North,71.57,1,71.57,27.83,43.74
ORD11717,2025-08-05,Bluetooth Speaker,Audio,South,58.75,1,58.75,20.7,38.05
ORD12671,2025-08-05,Laptop Stand,Accessories,North,22.11,1,22.11,9.95,12.16
ORD11812,2025-08-06,External SSD 1TB,Storage,East,117.34,2,234.68,56.3,178.38
ORD12307,2025-08-06,Wireless Mouse,Accessories,West,26.96,1,26.96,10.33,16.63
ORD11414,2025-08-06,Mechanical Keyboard,Accessories,South,48.44,2,96.88,39.5,57.38
ORD11386,2025-08-06,Webcam HD,Peripherals,South,48.23,2,96.46,34.75,61.71
ORD11288,2025-08-06,Smartwatch,Wearables,West,171.08,2,342.16,132.19,209.97
ORD10158,2025-08-07,Mechanical Keyboard,Accessories,Central,59.58,1,59.58,22.65,36.93
ORD11061,2025-08-07,Smartwatch,Wearables,South,162.71,1,162.71,78.46,84.25
ORD12417,2025-08-07,USB-C Hub,Accessories,West,31.55,1,31.55,13.42,18.13
ORD12255,2025-08-07,Mechanical Keyboard,Accessories,North,87.26,2,174.52,73.51,101.01
ORD11027,2025-08-07,Smartwatch,Wearables,East,140.37,1,140.37,56.75,83.62
ORD11305,2025-08-08,27-inch Monitor,Displays,North,227.21,3,681.63,225.04,456.59
ORD10172,2025-08-08,Laptop Stand,Accessories,West,32.28,1,32.28,14.64,17.64
ORD12599,2025-08-08,Wireless Mouse,Accessories,North,28.07,2,56.14,24.91,31.23
ORD11743,2025-08-08,Laptop Stand,Accessories,North,18.28,3,54.84,21.34,33.5
ORD12877,2025-08-09,External SSD 1TB,Storage,South,85.71,2,171.42,46.27,125.15
ORD11736,2025-08-09,Webcam HD,Peripherals,West,29.58,2,59.16,22.89,36.27
ORD10336,2025-08-10,Laptop Stand,Accessories,North,20.34,1,20.34,8.39,11.95
ORD12276,2025-08-10,Smartwatch,Wearables,East,144.26,1,144.26,64.21,80.05
ORD10664,2025-08-10,Wireless Mouse,Accessories,West,19.21,3,57.63,23.53,34.1
ORD12910,2025-08-11,Laptop Stand,Accessories,South,33.73,2,67.46,29.72,37.74
ORD10816,2025-08-11,Laptop Stand,Accessories,South,23.6,3,70.8,29.41,41.39
ORD12132,2025-08-11,Bluetooth Speaker,Audio,West,51.27,1,51.27,19.12,32.15
ORD12109,2025-08-11,Laptop Stand,Accessories,Central,18.34,3,55.02,20.85,34.17
ORD12565,2025-08-12,Webcam HD,Peripherals,North,28.43,4,113.72,34.41,79.31
ORD12560,2025-08-12,Laptop Stand,Accessories,South,27.33,8,218.64,98.53,120.11
ORD12017,2025-08-12,Webcam HD,Peripherals,North,28.9,1,28.9,11.55,17.35
ORD11345,2025-08-12,External SSD 1TB,Storage,East,111.29,3,333.87,92.96,240.91
ORD12653,2025-08-12,Laptop Stand,Accessories,South,24.67,2,49.34,22.94,26.4
ORD11486,2025-08-12,Smartwatch,Wearables,East,86.47,1,86.47,37.72,48.75
ORD11425,2025-08-12,Bluetooth Speaker,Audio,South,31.69,1,31.69,12.07,19.62
ORD10937,2025-08-12,Wireless Mouse,Accessories,North,21.96,1,21.96,9.52,12.44
ORD11071,2025-08-13,External SSD 1TB,Storage,West,101.1,2,202.2,50.04,152.16
ORD11347,2025-08-13,27-inch Monitor,Displays,North,267.25,3,801.75,266.61,535.14
ORD12502,2025-08-13,Mechanical Keyboard,Accessories,South,52.14,2,104.28,39.9,64.38
ORD10594,2025-08-13,27-inch Monitor,Displays,South,303.72,2,607.44,161.09,446.35
ORD12158,2025-08-14,Wireless Mouse,Accessories,West,23.17,1,23.17,9.54,13.63
ORD12404,2025-08-14,Laptop Stand,Accessories,South,20.44,6,122.64,49.2,73.44
ORD10166,2025-08-15,Wireless Mouse,Accessories,West,28.24,4,112.96,50.57,62.39
ORD11855,2025-08-15,Wireless Mouse,Accessories,East,18.91,3,56.73,20.56,36.17
ORD11018,2025-08-15,Bluetooth Speaker,Audio,West,51.32,1,51.32,21.37,29.95
ORD11531,2025-08-15,Noise Cancelling Headphones,Audio,South,121.21,3,363.63,148.91,214.72
ORD11282,2025-08-16,Bluetooth Speaker,Audio,South,74.25,1,74.25,29.1,45.15
ORD11419,2025-08-16,Smartwatch,Wearables,North,197.65,2,395.3,195.4,199.9
ORD12557,2025-08-18,Webcam HD,Peripherals,East,49.46,6,296.76,125.49,171.27
ORD11275,2025-08-18,Bluetooth Speaker,Audio,West,63.08,1,63.08,24.47,38.61
ORD11331,2025-08-18,Laptop Stand,Accessories,North,27.04,2,54.08,24.03,30.05
ORD12691,2025-08-18,Wireless Mouse,Accessories,West,29.02,1,29.02,12.6,16.42
ORD10910,2025-08-18,Webcam HD,Peripherals,West,59.24,1,59.24,21.81,37.43
ORD10833,2025-08-18,Wireless Mouse,Accessories,South,20.43,3,61.29,24.97,36.32
ORD10760,2025-08-18,Laptop Stand,Accessories,North,27.82,2,55.64,22.31,33.33
ORD12170,2025-08-19,External SSD 1TB,Storage,West,114.78,1,114.78,31.1,83.68
ORD12089,2025-08-19,Laptop Stand,Accessories,North,26.61,4,106.44,43.32,63.12
ORD11311,2025-08-19,Laptop Stand,Accessories,East,20.89,1,20.89,9.41,11.48
ORD11433,2025-08-19,Laptop Stand,Accessories,North,23.73,1,23.73,10.6,13.13
ORD12430,2025-08-20,Laptop Stand,Accessories,West,27.6,1,27.6,11.3,16.3
ORD12478,2025-08-20,External SSD 1TB,Storage,North,70.4,1,70.4,18.57,51.83
ORD10417,2025-08-20,Bluetooth Speaker,Audio,East,57.34,1,57.34,22.09,35.25
ORD10281,2025-08-20,External SSD 1TB,Storage,West,120.4,1,120.4,29.95,90.45
ORD12027,2025-08-21,Smartwatch,Wearables,West,187.99,1,187.99,91.53,96.46
ORD11298,2025-08-21,Wireless Mouse,Accessories,South,27.12,1,27.12,11.5,15.62
ORD12526,2025-08-21,Bluetooth Speaker,Audio,North,66.35,2,132.7,51.74,80.96
ORD11287,2025-08-21,Smartwatch,Wearables,North,199.18,1,199.18,78.64,120.54
ORD11060,2025-08-22,Webcam HD,Peripherals,Central,34.91,1,34.91,12.95,21.96
ORD12769,2025-08-22,Laptop Stand,Accessories,West,20.33,1,20.33,7.72,12.61
ORD12138,2025-08-22,Laptop Stand,Accessories,West,29.72,1,29.72,12.23,17.49
ORD10823,2025-08-23,Laptop Stand,Accessories,West,18.66,2,37.32,17.59,19.73
ORD10623,2025-08-23,Laptop Stand,Accessories,West,26.16,1,26.16,12.47,13.69
ORD11127,2025-08-23,27-inch Monitor,Displays,South,235.03,4,940.12,255.08,685.04
ORD10729,2025-08-23,Bluetooth Speaker,Audio,East,31.27,2,62.54,21.6,40.94
ORD10311,2025-08-23,Laptop Stand,Accessories,North,19.59,1,19.59,8.52,11.07
ORD12009,2025-08-23,Standing Desk,Furniture,South,268.99,1,268.99,56.79,212.2
ORD11096,2025-08-23,Laptop Stand,Accessories,North,21.53,3,64.59,27.98,36.61
ORD12291,2025-08-23,27-inch Monitor,Displays,Central,278.74,3,836.22,202.98,633.24
ORD12680,2025-08-24,Smartwatch,Wearables,North,93.29,1,93.29,45.4,47.89
ORD11678,2025-08-24,Laptop Stand,Accessories,West,29.84,1,29.84,14.01,15.83
ORD12826,2025-08-24,Laptop Stand,Accessories,East,32.47,1,32.47,12.33,20.14
ORD10343,2025-08-24,Laptop Stand,Accessories,North,25.46,1,25.46,10.18,15.28
ORD10347,2025-08-24,Smartwatch,Wearables,East,178.54,1,178.54,77.18,101.36
ORD10214,2025-08-24,Laptop Stand,Accessories,North,20.71,4,82.84,36.87,45.97
ORD10472,2025-08-25,Webcam HD,Peripherals,North,27.4,3,82.2,24.18,58.02
ORD12666,2025-08-25,Webcam HD,Peripherals,South,33.31,1,33.31,11.97,21.34
ORD12487,2025-08-25,Noise Cancelling Headphones,Audio,North,86.1,5,430.5,161.99,268.51
ORD12730,2025-08-25,Webcam HD,Peripherals,North,44.3,3,132.9,43.78,89.12
ORD12762,2025-08-25,Smartwatch,Wearables,East,117.61,2,235.22,111.55,123.67
ORD10405,2025-08-26,Smartwatch,Wearables,West,95.07,1,95.07,37.53,57.54
ORD11182,2025-08-26,Laptop Stand,Accessories,North,32.97,2,65.94,25.2,40.74
ORD10788,2025-08-26,Smartwatch,Wearables,North,156.31,1,156.31,67.17,89.14
ORD11488,2025-08-26,Laptop Stand,Accessories,South,23.41,7,163.87,72.83,91.04
ORD12760,2025-08-27,Noise Cancelling Headphones,Audio,Central,81.35,4,325.4,121.3,204.1
ORD10353,2025-08-27,Wireless Mouse,Accessories,South,23.01,1,23.01,9.17,13.84
ORD10972,2025-08-27,USB-C Hub,Accessories,North,22.0,1,22.0,9.63,12.37
ORD10182,2025-08-27,Bluetooth Speaker,Audio,North,68.55,3,205.65,75.85,129.8
ORD11886,2025-08-28,27-inch Monitor,Displays,North,197.38,2,394.76,104.19,290.57
ORD10502,2025-08-28,External SSD 1TB,Storage,South,113.46,3,340.38,83.12,257.26
ORD12237,2025-08-28,Mechanical Keyboard,Accessories,West,79.2,3,237.6,102.99,134.61
ORD12802,2025-08-28,Mechanical Keyboard,Accessories,South,69.04,6,414.24,208.82,205.42
ORD11325,2025-08-28,Laptop Stand,Accessories,West,31.89,2,63.78,24.92,38.86
ORD11153,2025-08-29,External SSD 1TB,Storage,South,72.01,1,72.01,18.84,53.17
ORD10034,2025-08-29,Smartwatch,Wearables,West,182.36,1,182.36,81.84,100.52
ORD10603,2025-08-29,Smartwatch,Wearables,South,197.27,4,789.08,351.66,437.42
ORD12317,2025-08-29,Smartwatch,Wearables,South,162.61,5,813.05,405.73,407.32
ORD11328,2025-08-29,USB-C Hub,Accessories,North,40.44,5,202.2,90.33,111.87
ORD11863,2025-08-30,Webcam HD,Peripherals,West,37.54,1,37.54,14.03,23.51
ORD11469,2025-08-30,Bluetooth Speaker,Audio,South,73.14,5,365.7,135.32,230.38
ORD11889,2025-08-30,Wireless Mouse,Accessories,West,23.07,2,46.14,18.38,27.76
ORD10507,2025-08-30,27-inch Monitor,Displays,East,244.75,1,244.75,71.59,173.16
ORD10839,2025-08-31,Webcam HD,Peripherals,Central,31.74,1,31.74,10.95,20.79
ORD12453,2025-08-31,Laptop Stand,Accessories,South,29.06,5,145.3,59.07,86.23
ORD11858,2025-08-31,Bluetooth Speaker,Audio,South,48.33,2,96.66,39.04,57.62
ORD12749,2025-09-01,Mechanical Keyboard,Accessories,South,66.98,1,66.98,25.96,41.02
ORD12528,2025-09-01,Laptop Stand,Accessories,East,24.27,1,24.27,9.76,14.51
ORD12116,2025-09-01,Bluetooth Speaker,Audio,West,45.44,1,45.44,18.51,26.93
ORD10876,2025-09-01,Mechanical Keyboard,Accessories,North,87.99,4,351.96,148.32,203.64
ORD12669,2025-09-01,Smartwatch,Wearables,North,127.16,5,635.8,301.29,334.51
ORD11595,2025-09-01,Laptop Stand,Accessories,Central,19.21,3,57.63,22.96,34.67
ORD10667,2025-09-01,Noise Cancelling Headphones,Audio,East,101.37,3,304.11,123.17,180.94
ORD12904,2025-09-02,USB-C Hub,Accessories,East,23.89,1,23.89,9.62,14.27
ORD10799,2025-09-02,Wireless Mouse,Accessories,North,28.44,1,28.44,13.21,15.23
ORD11962,2025-09-02,Smartwatch,Wearables,North,97.62,3,292.86,139.91,152.95
ORD10057,2025-09-03,Wireless Mouse,Accessories,South,28.58,1,28.58,12.52,16.06
ORD10689,2025-09-03,Laptop Stand,Accessories,South,23.77,1,23.77,11.17,12.6
ORD11141,2025-09-03,Wireless Mouse,Accessories,North,22.91,4,91.64,39.83,51.81
ORD10575,2025-09-03,Noise Cancelling Headphones,Audio,South,144.62,1,144.62,52.82,91.8
ORD10146,2025-09-04,Wireless Mouse,Accessories,South,28.76,1,28.76,13.54,15.22
ORD11685,2025-09-04,Smartwatch,Wearables,East,111.74,1,111.74,51.91,59.83
ORD10615,2025-09-04,Webcam HD,Peripherals,North,44.74,1,44.74,17.48,27.26
ORD11772,2025-09-05,Laptop Stand,Accessories,Central,26.95,2,53.9,23.11,30.79
ORD11679,2025-09-05,27-inch Monitor,Displays,East,224.82,2,449.64,143.5,306.14
ORD10656,2025-09-05,External SSD 1TB,Storage,East,124.17,2,248.34,56.72,191.62
ORD12211,2025-09-06,Webcam HD,Peripherals,Central,58.05,5,290.25,91.86,198.39
ORD11813,2025-09-06,Laptop Stand,Accessories,East,33.69,3,101.07,38.64,62.43
ORD10978,2025-09-06,External SSD 1TB,Storage,West,99.98,1,99.98,27.71,72.27
ORD11082,2025-09-06,Wireless Mouse,Accessories,West,23.16,2,46.32,16.93,29.39
ORD10253,2025-09-06,27-inch Monitor,Displays,East,189.55,1,189.55,43.8,145.75
ORD10549,2025-09-06,Mechanical Keyboard,Accessories,Central,78.64,2,157.28,60.08,97.2
ORD11104,2025-09-07,Bluetooth Speaker,Audio,Central,72.07,2,144.14,56.43,87.71
ORD10770,2025-09-07,Webcam HD,Peripherals,South,25.74,1,25.74,9.46,16.28
ORD10960,2025-09-08,Bluetooth Speaker,Audio,North,40.41,1,40.41,14.55,25.86
ORD11011,2025-09-08,USB-C Hub,Accessories,East,42.88,1,42.88,19.22,23.66
ORD10053,2025-09-08,Laptop Stand,Accessories,South,29.78,2,59.56,25.86,33.7
ORD12985,2025-09-08,External SSD 1TB,Storage,North,104.78,2,209.56,60.96,148.6
ORD10705,2025-09-08,Webcam HD,Peripherals,East,41.75,1,41.75,15.99,25.76
ORD12715,2025-09-08,Laptop Stand,Accessories,East,21.3,1,21.3,8.61,12.69
ORD11756,2025-09-09,27-inch Monitor,Displays,West,172.09,3,516.27,150.06,366.21
ORD12505,2025-09-09,Laptop Stand,Accessories,North,34.38,2,68.76,28.86,39.9
ORD12676,2025-09-09,Webcam HD,Peripherals,South,45.14,1,45.14,16.64,28.5
ORD12833,2025-09-09,Laptop Stand,Accessories,North,30.35,1,30.35,13.08,17.27
ORD11436,2025-09-10,Laptop Stand,Accessories,North,18.33,1,18.33,7.8,10.53
ORD11107,2025-09-10,27-inch Monitor,Displays,North,161.15,3,483.45,147.99,335.46
ORD11246,2025-09-10,Mechanical Keyboard,Accessories,North,46.25,1,46.25,19.73,26.52
ORD10291,2025-09-10,Wireless Mouse,Accessories,Central,27.48,2,54.96,24.56,30.4
ORD10474,2025-09-10,Smartwatch,Wearables,North,87.68,2,175.36,79.95,95.41
